Time,Sentiment
2015-01-02 00:01:00,4.395487429643525
2015-01-03 00:01:00,1.0265295833333334
2015-01-04 00:01:00,6.248370144462276
2015-01-05 00:01:00,5.049664828614012
2015-01-06 00:01:00,0.2791515679442505
2015-01-07 00:01:00,1.041228793309439
2015-01-08 00:01:00,0.3253087064676614
2015-01-09 00:01:00,-0.265273325213155
2015-01-10 00:01:00,0.2558165745856349
2015-01-11 00:01:00,-0.1151201022146507
2015-01-12 00:01:00,2.314193410214169
2015-01-13 00:01:00,1.3868740259740266
2015-01-14 00:01:00,-0.504325313283208
2015-01-15 00:01:00,3.019739704069049
2015-01-16 00:01:00,1.058161656804734
2015-01-17 00:01:00,10.429510235131383
2015-01-18 00:01:00,1.9457050697084903
2015-01-19 00:01:00,1.9875539027982303
2015-01-20 00:01:00,-0.2375208383233528
2015-01-21 00:01:00,0.2658020910209104
2015-01-22 00:01:00,-2.9482821983273566
2015-01-23 00:01:00,1.6231141498216408
2015-01-24 00:01:00,2.2028803504380483
2015-01-25 00:01:00,3.2051501838235303
2015-01-26 00:01:00,1.9401285714285688
2015-01-27 00:01:00,2.0908729468599034
2015-01-28 00:01:00,0.8685315428571427
2015-01-29 00:01:00,2.3162476248477466
2015-01-30 00:01:00,0.2141112305854242
2015-01-31 00:01:00,2.1785801597869505
2015-02-01 00:01:00,6.649820618556698
2015-02-02 00:01:00,0.4590114519427404
2015-02-03 00:01:00,-0.1976516786570754
2015-02-04 00:01:00,4.201329929577465
2015-02-05 00:01:00,0.774613146551724
2015-02-06 00:01:00,2.4305303448275866
2015-02-07 00:01:00,1.0417380890052357
2015-02-08 00:01:00,3.1445074410163367
2015-02-09 00:01:00,2.4142665008291884
2015-02-10 00:01:00,0.3988692307692307
2015-02-11 00:01:00,-1.280594775212637
2015-02-12 00:01:00,3.817283432657925
2015-02-13 00:01:00,1.8739554973821984
2015-02-14 00:01:00,0.5703220095693783
2015-02-15 00:01:00,2.272918571428572
2015-02-16 00:01:00,0.4544552870090634
2015-02-17 00:01:00,1.7635678571428577
2015-02-18 00:01:00,0.3925609803921576
2015-02-19 00:01:00,2.0750488836662755
2015-02-20 00:01:00,6.690761276127611
2015-02-21 00:01:00,2.096126675603219
2015-02-22 00:01:00,0.4711870923913043
2015-02-23 00:01:00,1.1924112656467305
2015-02-24 00:01:00,1.0162734110169485
2015-02-25 00:01:00,0.637667066420664
2015-02-26 00:01:00,-3.1747957073170707
2015-02-27 00:01:00,0.1570325925925921
2015-02-28 00:01:00,3.6718482014388494
2015-03-01 00:01:00,0.7800639880952379
2015-03-02 00:01:00,0.8266360544217678
2015-03-03 00:01:00,1.231514848762603
2015-03-04 00:01:00,-0.1664076446280992
2015-03-05 00:01:00,0.3571630541871924
2015-03-06 00:01:00,0.4329112028301888
2015-03-07 00:01:00,0.1968709371293006
2015-03-08 00:01:00,1.533208319738986
2015-03-09 00:01:00,0.9452180473372794
2015-03-10 00:01:00,1.2809175360710328
2015-03-11 00:01:00,0.5506329608938546
2015-03-12 00:01:00,3.4992006795016994
2015-03-13 00:01:00,1.491480718954247
2015-03-14 00:01:00,1.522422322580645
2015-03-15 00:01:00,-0.1355497307001796
2015-03-16 00:01:00,0.8705909752547307
2015-03-17 00:01:00,1.6756540137614686
2015-03-18 00:01:00,1.5797624485596706
2015-03-19 00:01:00,1.7033591061452498
2015-03-20 00:01:00,0.4037505025125626
2015-03-21 00:01:00,7.103580394922421
2015-03-22 00:01:00,3.321325207296849
2015-03-23 00:01:00,1.7253856720827192
2015-03-24 00:01:00,1.7001299363057325
2015-03-25 00:01:00,0.8192026875699879
2015-03-26 00:01:00,1.286106762749446
2015-03-27 00:01:00,0.9520645348837208
2015-03-28 00:01:00,1.2104799999999998
2015-03-29 00:01:00,1.1765331641285957
2015-03-30 00:01:00,1.2249588524590158
2015-03-31 00:01:00,1.7074508496732026
2015-04-01 00:01:00,2.917917974683545
2015-04-02 00:01:00,-1.2349842800528403
2015-04-03 00:01:00,-1.024928962536022
2015-04-04 00:01:00,8.065467614533963
2015-04-05 00:01:00,2.3309705882352936
2015-04-06 00:01:00,8.294962863070538
2015-04-07 00:01:00,1.8578586394557817
2015-04-08 00:01:00,1.2476636978579485
2015-04-09 00:01:00,1.14958144963145
2015-04-10 00:01:00,4.006305222929934
2015-04-11 00:01:00,1.070186245954692
2015-04-12 00:01:00,-2.5472605568445505
2015-04-13 00:01:00,3.930669521912348
2015-04-14 00:01:00,0.6132307065217387
2015-04-15 00:01:00,-0.3342913507108999
2015-04-16 00:01:00,0.6361742442563482
2015-04-17 00:01:00,-4.036565490196077
2015-04-18 00:01:00,1.6689038759689925
2015-04-19 00:01:00,0.7096928057553955
2015-04-20 00:01:00,5.1237831643002005
2015-04-21 00:01:00,3.159382276843471
2015-04-22 00:01:00,1.5438459054209923
2015-04-23 00:01:00,1.5380865689865688
2015-04-24 00:01:00,3.1467962779156307
2015-04-25 00:01:00,2.5520686092715223
2015-04-26 00:01:00,-1.868127410207939
2015-04-27 00:01:00,3.1094827687776143
2015-04-28 00:01:00,0.9013686114352384
2015-04-29 00:01:00,-0.1309681603773586
2015-04-30 00:01:00,-0.3252386940749696
2015-05-01 00:01:00,5.282251171875004
2015-05-02 00:01:00,2.728703271692748
2015-05-03 00:01:00,3.93082552742616
2015-05-04 00:01:00,1.1021666666666676
2015-05-05 00:01:00,2.4635223958333348
2015-05-06 00:01:00,-1.6726951724137928
2015-05-07 00:01:00,0.4799365990990988
2015-05-08 00:01:00,1.977591139240506
